,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
754,GEOMETRIC_CENTER,FRANKLIN ST & BROAD ST,"Franklin St, New York, NY 10013, USA",ChIJbdNYUfVZwokR7jZWkrIDFVo,FRANKLIN ST & BROAD ST,40.7190056,-74.0066801,1,10013,OK,"establishment,point_of_interest,subway_station,transit_station"
755,GEOMETRIC_CENTER,FRANKLIN ST & BROAD ST,"Franklin St, New York, NY 10013, USA",ChIJbdNYUfVZwokR7jZWkrIDFVo,FRANKLIN ST & BROAD ST,40.7190056,-74.0066801,1,10013,OK,"establishment,point_of_interest,subway_station,transit_station"
756,GEOMETRIC_CENTER,FRANKLIN ST & BROAD ST,"Franklin St, New York, NY 10013, USA",ChIJbdNYUfVZwokR7jZWkrIDFVo,FRANKLIN ST & BROAD ST,40.7190056,-74.0066801,1,10013,OK,"establishment,point_of_interest,subway_station,transit_station"
757,GEOMETRIC_CENTER,MORTON ST & BROAD ST,"Morton St, Boston, MA, USA",ChIJI42S7ft744kR8S35D14juY0,MORTON ST & BROAD ST,42.287028,-71.09362709999999,2,,OK,route
758,GEOMETRIC_CENTER,MORTON ST & BROAD ST,"Morton St, Boston, MA, USA",ChIJI42S7ft744kR8S35D14juY0,MORTON ST & BROAD ST,42.287028,-71.09362709999999,2,,OK,route
759,GEOMETRIC_CENTER,MORTON ST & BROAD ST,"Morton St, Boston, MA, USA",ChIJI42S7ft744kR8S35D14juY0,MORTON ST & BROAD ST,42.287028,-71.09362709999999,2,,OK,route
760,GEOMETRIC_CENTER,PLEASANT VALLEY PKWY & VALLEY ST,"Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJq9l-AqZF5IkRsGcSepzjOPs,PLEASANT VALLEY PKWY & VALLEY ST,41.8355436,-71.4354292,2,02908,OK,route
761,GEOMETRIC_CENTER,PLEASANT VALLEY PKWY & VALLEY ST,"Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJq9l-AqZF5IkRsGcSepzjOPs,PLEASANT VALLEY PKWY & VALLEY ST,41.8355436,-71.4354292,2,02908,OK,route
762,GEOMETRIC_CENTER,PLEASANT VALLEY PKWY & VALLEY ST,"Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJq9l-AqZF5IkRsGcSepzjOPs,PLEASANT VALLEY PKWY & VALLEY ST,41.8355436,-71.4354292,2,02908,OK,route
763,GEOMETRIC_CENTER,MEMORIAL BLVD / S WATER ST,"Memorial Blvd, Newmanstown, PA 17073, USA",ChIJLw4rjeoOxokRtfzIc8y1bxQ,MEMORIAL BLVD / S WATER ST,40.3524645,-76.2052283,1,17073,OK,route
764,GEOMETRIC_CENTER,MEMORIAL BLVD / S WATER ST,"Memorial Blvd, Newmanstown, PA 17073, USA",ChIJLw4rjeoOxokRtfzIc8y1bxQ,MEMORIAL BLVD / S WATER ST,40.3524645,-76.2052283,1,17073,OK,route
765,ROOFTOP,603 ELMWOOD AVE,"603 Elmwood Ave, Buffalo, NY 14222, USA",ChIJURzHu-QS04kRJ54hJjsDQ5s,603 ELMWOOD AVE,42.9134804,-78.8769114,2,14222,OK,street_address
766,ROOFTOP,603 ELMWOOD AVE,"603 Elmwood Ave, Buffalo, NY 14222, USA",ChIJURzHu-QS04kRJ54hJjsDQ5s,603 ELMWOOD AVE,42.9134804,-78.8769114,2,14222,OK,street_address
767,ROOFTOP,603 ELMWOOD AVE,"603 Elmwood Ave, Buffalo, NY 14222, USA",ChIJURzHu-QS04kRJ54hJjsDQ5s,603 ELMWOOD AVE,42.9134804,-78.8769114,2,14222,OK,street_address
768,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
769,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
770,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
771,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
772,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
773,GEOMETRIC_CENTER,THURBERS AVE & PRAIRIE AVE,"Thurbers Ave, Providence, RI 02905, USA",ChIJK6MoIGBF5IkRs0rTeOwXJcU,THURBERS AVE & PRAIRIE AVE,41.7996465,-71.4072534,2,02905,OK,route
774,GEOMETRIC_CENTER,CHARLES ST & SILVER SPRING ST,"Charles St, Boston, MA 02122, USA",ChIJW5Ilpbx744kRWSq__oOQZVY,CHARLES ST & SILVER SPRING ST,42.3003886,-71.06247259999999,2,02122,OK,route
775,ROOFTOP,59 DARTMOUTH AVE,"59 Dartmouth Ave, Dedham, MA 02026, USA",ChIJda4wirl_44kRD5l-Cdnb7i8,59 DARTMOUTH AVE,42.2408575,-71.158475,1,02026,OK,premise
776,ROOFTOP,59 DARTMOUTH AVE,"59 Dartmouth Ave, Dedham, MA 02026, USA",ChIJda4wirl_44kRD5l-Cdnb7i8,59 DARTMOUTH AVE,42.2408575,-71.158475,1,02026,OK,premise
777,ROOFTOP,59 DARTMOUTH AVE,"59 Dartmouth Ave, Dedham, MA 02026, USA",ChIJda4wirl_44kRD5l-Cdnb7i8,59 DARTMOUTH AVE,42.2408575,-71.158475,1,02026,OK,premise
778,ROOFTOP,59 DARTMOUTH AVE,"59 Dartmouth Ave, Dedham, MA 02026, USA",ChIJda4wirl_44kRD5l-Cdnb7i8,59 DARTMOUTH AVE,42.2408575,-71.158475,1,02026,OK,premise
779,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
780,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
781,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
782,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
783,ROOFTOP,1 CUNNINGHAM SQ,"Harkins Hall, 1 Cunningham Square, Providence, RI 02908, USA",ChIJDw9hO1NE5IkR1CEr6kQf9bI,1 CUNNINGHAM SQ,41.8441035,-71.4379605,1,02908,OK,premise
784,ROOFTOP,WILLARD/TALYLOR,"125 Broad St, New York, NY 10004, USA",ChIJtVciihRawokRw8DQ0RYNa40,WILLARD/TALYLOR,40.70237789999999,-74.0105894,1,10004,OK,"establishment,lawyer,point_of_interest"
785,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
786,ROOFTOP,644 HOPE ST,"644 Hope St, Providence, RI 02906, USA",ChIJa55OA9tE5IkRf6evNHMFXv4,644 HOPE ST,41.8442081,-71.39759029999999,1,02906,OK,street_address
787,ROOFTOP,343 BROAD ST,"343 Broad St, Providence, RI 02907, USA",ChIJE3vx43BF5IkRrzy55B8HJPw,343 BROAD ST,41.8138537,-71.4221515,2,02907,OK,premise
788,ROOFTOP,24 TAPPAN ST,"24 Tappan St, Kearny, NJ 07032, USA",ChIJPVe48GtUwokRbP4gxGD1Gyg,24 TAPPAN ST,40.7546608,-74.15259940000001,2,07032,OK,premise
789,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
790,ROOFTOP,193 CHATHAM ST,"193 Chatham St, Providence, RI 02904, USA",ChIJr4wT_O5E5IkRGXM-sqO1rJE,193 CHATHAM ST,41.851524,-71.414647,3,02904,OK,street_address
791,ROOFTOP,865 WESTMINSTER ST,"865 Westminster St, Providence, RI 02903, USA",ChIJvcLfwXNF5IkRFPpM-Bsc7II,865 WESTMINSTER ST,41.8176226,-71.42257579999999,2,02903,OK,street_address
792,,MULTIPLE ADDRESSES AVE,,,MULTIPLE ADDRESSES AVE,,,0,,ZERO_RESULTS,
793,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
794,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
795,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
796,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
797,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
798,ROOFTOP,644 HOPE ST,"644 Hope St, Providence, RI 02906, USA",ChIJa55OA9tE5IkRf6evNHMFXv4,644 HOPE ST,41.8442081,-71.39759029999999,1,02906,OK,street_address
799,ROOFTOP,1 UNKNOWN ST,"1 Fine Arts Dr, St. Louis, MO 63110, USA",ChIJVblHble12IcROpacE9yxpJc,1 UNKNOWN ST,38.6393062,-90.2944911,1,63110,OK,"art_gallery,establishment,museum,point_of_interest"
800,ROOFTOP,20 PROVIDENCE PLACE MALL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PLACE MALL,41.827286,-71.415986,1,02903,OK,street_address
801,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
802,GEOMETRIC_CENTER,UNION STATION ST,"Union Station, St. Louis, MO 63103, USA",ChIJqZ1UX2uz2IcRTbEKUC_jpyg,UNION STATION ST,38.6265921,-90.20662170000001,1,63103,OK,"establishment,point_of_interest,train_station,transit_station"
803,ROOFTOP,58 ALLSTON AVE,"58 Allston Ave, Middletown, RI 02842, USA",ChIJL-UdMcmo5YkRc-a8DFezRAQ,58 ALLSTON AVE,41.4934328,-71.2794631,1,02842,OK,premise
804,ROOFTOP,12 CONGDON ST,"12 Congdon St, Coventry, RI 02816, USA",ChIJwS_WX_NK5IkRaZVsNefxxCU,12 CONGDON ST,41.7024576,-71.5471956,1,02816,OK,premise
805,ROOFTOP,50 SUTTON AVE,"50 Sutton Ave, East Providence, RI 02914, USA",ChIJ4SxbiNda5IkRyxwvvPBd2Ko,50 SUTTON AVE,41.8267156,-71.3742819,1,02914,OK,"establishment,point_of_interest"
806,GEOMETRIC_CENTER,168 BROADWAY,"Broadway & W 168th St, New York, NY 10032, USA",Ei5Ccm9hZHdheSAmIFcgMTY4dGggU3QsIE5ldyBZb3JrLCBOWSAxMDAzMiwgVVNBImYiZAoUChIJaQOJRZz2wokRH1wG__viYhgSFAoSCWkDiUWc9sKJER9cBv_74mIYGhQKEgk5IyONWVbCiRGelpM_JoWL2hoUChIJ48lu4Cb0wokR_UcqVu_s0uIiCg0T2VcYFXyz7dM,168 BROADWAY,40.8410387,-73.939674,1,10032,OK,intersection
807,GEOMETRIC_CENTER,EXCHANGE TER,"Exchange Terrace, Providence, RI 02903, USA",ChIJhSchNBFF5IkRUiylT8EDDQ8,EXCHANGE TER,41.825713,-71.4127397,1,02903,OK,route
808,ROOFTOP,ROUTE 6/10 SPLIT NEAR BROADWAY,"10 US-6, Columbia, CT 06237, USA",ChIJ-5hMgx1e5okRIeBt9KiObN0,ROUTE 6/10 SPLIT NEAR BROADWAY,41.7310541,-72.3318299,2,06237,OK,premise
809,GEOMETRIC_CENTER,ADMIRAL ST & DONELSON ST,"Admiral St, Rhode Island, USA",ChIJIQdpdlZE5IkRZJSB0ngyY_E,ADMIRAL ST & DONELSON ST,41.8466202,-71.4318612,10,,OK,route
810,ROOFTOP,281 MORRIS AVE,"281 Morris Ave, Newark, NJ 07103, USA",ChIJu905qGdTwokRHjdzsULp8_g,281 MORRIS AVE,40.7375706,-74.1921369,3,07103,OK,premise
811,ROOFTOP,70 JEFFERSON ST,"70 Jefferson St, Providence, RI 02908, USA",ChIJP6E8NhtF5IkR0DXdWJ2VSjk,70 JEFFERSON ST,41.8337158,-71.417552,3,02908,OK,premise
812,ROOFTOP,255 COLLYER ST,"255 Collyer St, Providence, RI 02904, USA",ChIJzfB9fsBE5IkRBljCYnUlx6Y,255 COLLYER ST,41.8563319,-71.40335809999999,1,02904,OK,premise
813,RANGE_INTERPOLATED,15 SHIPYARD ST,"15 Shipyard St, Providence, RI 02905, USA",EikxNSBTaGlweWFyZCBTdCwgUHJvdmlkZW5jZSwgUkkgMDI5MDUsIFVTQSIaEhgKFAoSCfdEp9L7T-SJEQ-K-HAHm00kEA8,15 SHIPYARD ST,41.7912045,-71.3911778,1,02905,OK,street_address
814,ROOFTOP,1000 ELMWOOD AVE,"1000 Elmwood Ave, Rochester, NY 14620, USA",ChIJdyEEQte01okRCgDt5814Q6Q,1000 ELMWOOD AVE,43.125648,-77.612107,4,14620,OK,street_address
815,RANGE_INTERPOLATED,199 THURSTON ST,"199 Thurston St, Providence, RI 02907, USA",EioxOTkgVGh1cnN0b24gU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA3LCBVU0EiGxIZChQKEglfS36no0_kiRHLgQKrS0eKaxDHAQ,199 THURSTON ST,41.7796307,-71.421688,1,02907,OK,street_address
816,RANGE_INTERPOLATED,20 BISSELL ST,"20 Bissell St, Mine Hill Township, NJ 07803, USA",EjAyMCBCaXNzZWxsIFN0LCBNaW5lIEhpbGwgVG93bnNoaXAsIE5KIDA3ODAzLCBVU0EiGhIYChQKEgkR66ItqQrDiRG7JGUiWdLI9RAU,20 BISSELL ST,40.883419,-74.58549219999999,2,07803,OK,street_address
817,ROOFTOP,1000 ELMWOOD AVE,"1000 Elmwood Ave, Rochester, NY 14620, USA",ChIJdyEEQte01okRCgDt5814Q6Q,1000 ELMWOOD AVE,43.125648,-77.612107,4,14620,OK,street_address
818,ROOFTOP,225 CHAPMAN ST,"225 Chapman St, Providence, RI 02905, USA",ChIJkbt7lfNP5IkRkepdQJL0CBY,225 CHAPMAN ST,41.792711,-71.40194269999999,2,02905,OK,premise
819,ROOFTOP,199 OXFORD ST,"199 Oxford St, Providence, RI 02905, USA",ChIJhVMYdGFF5IkRf_NJTX878d4,199 OXFORD ST,41.80288410000001,-71.4109653,1,02905,OK,premise
820,ROOFTOP,445 ELMWOOD AVE,"445 Elmwood Ave, Providence, RI 02907, USA",ChIJr2SeqIFP5IkR4dqYjPRDVTs,445 ELMWOOD AVE,41.799938,-71.42722599999999,2,02907,OK,street_address
821,RANGE_INTERPOLATED,6 PONTIAC AVE,"6 Pontiac Ave, West Warwick, RI 02893, USA",Eio2IFBvbnRpYWMgQXZlLCBXZXN0IFdhcndpY2ssIFJJIDAyODkzLCBVU0EiGhIYChQKEgnBLqy7-kvkiREWUchBdJ7-6xAG,6 PONTIAC AVE,41.72568090000001,-71.4912686,1,02893,OK,street_address
822,ROOFTOP,15 NETOP DR,"15 Netop Dr, Providence, RI 02907, USA",ChIJhSF9UqNP5IkRjN2e8EXJXHM,15 NETOP DR,41.777966,-71.418258,2,02907,OK,street_address
823,ROOFTOP,361 RESERVOIR AVE,"361 Reservoir Ave, Providence, RI 02910, USA",ChIJlcUt0XVP5IkRk-aiY0tD4Rs,361 RESERVOIR AVE,41.78865589999999,-71.4316087,1,02910,OK,street_address
824,ROOFTOP,645 ELMWOOD AVE,"645 Elmwood Ave, Providence, RI 02907, USA",ChIJUSXwZoNP5IkRJoSz4HNkbqM,645 ELMWOOD AVE,41.7942828,-71.4244582,2,02907,OK,premise
825,ROOFTOP,1000 ELMWOOD AVE,"1000 Elmwood Ave, Rochester, NY 14620, USA",ChIJdyEEQte01okRCgDt5814Q6Q,1000 ELMWOOD AVE,43.125648,-77.612107,4,14620,OK,street_address
826,ROOFTOP,NARRAGANSETT AVE & RESERVOIR AVE,"2700 N Narragansett Ave, Chicago, IL 60639, USA",ChIJNWs3mnrLD4gRJwgOiWKX1tE,NARRAGANSETT AVE & RESERVOIR AVE,41.9294257,-87.7867248,1,60639,OK,"clothing_store,establishment,point_of_interest,store"
827,ROOFTOP,156 RESERVOIR AVE,"156 Reservoir Ave, Providence, RI 02907, USA",ChIJmw_kD51P5IkRv7Gtn-3kvUw,156 RESERVOIR AVE,41.7916007,-71.4277707,1,02907,OK,premise
828,ROOFTOP,645 ELMWOOD AVE,"645 Elmwood Ave, Providence, RI 02907, USA",ChIJUSXwZoNP5IkRJoSz4HNkbqM,645 ELMWOOD AVE,41.7942828,-71.4244582,2,02907,OK,premise
829,ROOFTOP,1000 ELMWOOD AVE,"1000 Elmwood Ave, Rochester, NY 14620, USA",ChIJdyEEQte01okRCgDt5814Q6Q,1000 ELMWOOD AVE,43.125648,-77.612107,4,14620,OK,street_address
830,ROOFTOP,1391 BROAD ST,"1391 Broad St, Providence, RI 02905, USA",ChIJ7fKoaO1P5IkRAR9VPntTX_Y,1391 BROAD ST,41.7889329,-71.4043904,1,02905,OK,premise
831,ROOFTOP,180 WASHINGTON AVE,"180 Washington Ave, Albany, NY 12210, USA",ChIJUX4hfjAK3okRlZNyYjA0E30,180 WASHINGTON AVE,42.6558704,-73.762472,2,12210,OK,"establishment,premise"
832,ROOFTOP,1000 ELMWOOD AVE,"1000 Elmwood Ave, Rochester, NY 14620, USA",ChIJdyEEQte01okRCgDt5814Q6Q,1000 ELMWOOD AVE,43.125648,-77.612107,4,14620,OK,street_address
833,ROOFTOP,UNKNOWN,"1327 S Mint St, Charlotte, NC 28203, USA",ChIJdZSnjdWhVogRIoqH91S5TFk,UNKNOWN,35.2205059,-80.8575394,1,28203,OK,"establishment,food,point_of_interest"
834,ROOFTOP,520 HOPE ST,"520 Hope St, Providence, RI 02906, USA",ChIJkwIfT9lE5IkRiWulptOat08,520 HOPE ST,41.840689,-71.3995544,1,02906,OK,premise
835,GEOMETRIC_CENTER,585 N  MAIN ST,"Main St @ 585 N, Tooele, UT 84074, USA",ChIJvUvydlq8UocRaMoqkKTCJtE,585 N  MAIN ST,40.542146,-112.298469,1,84074,OK,"bus_station,establishment,point_of_interest,transit_station"
836,GEOMETRIC_CENTER,585 N  MAIN ST,"Main St @ 585 N, Tooele, UT 84074, USA",ChIJvUvydlq8UocRaMoqkKTCJtE,585 N  MAIN ST,40.542146,-112.298469,1,84074,OK,"bus_station,establishment,point_of_interest,transit_station"
837,GEOMETRIC_CENTER,585 N  MAIN ST,"Main St @ 585 N, Tooele, UT 84074, USA",ChIJvUvydlq8UocRaMoqkKTCJtE,585 N  MAIN ST,40.542146,-112.298469,1,84074,OK,"bus_station,establishment,point_of_interest,transit_station"
838,ROOFTOP,38 STEPHEN HOPKINS CT,"38 Stephen Hopkins Ct, Providence, RI 02904, USA",ChIJ_RZPkx9F5IkR5XeA_BXv_-w,38 STEPHEN HOPKINS CT,41.836802,-71.40723799999999,1,02904,OK,street_address
839,ROOFTOP,250 BENEFIT ST,"Providence County Courthouse, 250 Benefit St, Providence, RI 02903, USA",ChIJ9-NoMRZF5IkRyI8H976MKOE,250 BENEFIT ST,41.8256823,-71.407277,1,02903,OK,premise
840,ROOFTOP,35 CAMP ST,"35 Camp St, Providence, RI 02906, USA",ChIJofkugt9E5IkR8UUgLBxx04c,35 CAMP ST,41.837715,-71.4033719,1,02906,OK,"establishment,point_of_interest,school"
841,ROOFTOP,100 RANDALL SQ,"100 Randall St, Providence, RI 02904, USA",ChIJd0O0Jh5F5IkRc5KQ9oQE8PY,100 RANDALL SQ,41.8383475,-71.4102312,3,02904,OK,premise
842,ROOFTOP,145 EVERGREEN ST,"145 Evergreen St, Providence, RI 02906, USA",ChIJG_tghtxE5IkRdzWdDfU96zE,145 EVERGREEN ST,41.8444144,-71.4008247,2,02906,OK,street_address
843,GEOMETRIC_CENTER,126 PLEASANT ST,"126 Pleasant St opp Valley Rd, Woburn, MA 01801, USA",ChIJb0w0XqR144kRk0_iv2vLXjE,126 PLEASANT ST,42.476816,-71.161109,2,01801,OK,"bus_station,establishment,point_of_interest,transit_station"
844,ROOFTOP,827 N  MAIN ST,"827 N Main St, Providence, RI 02904, USA",ChIJCynVsOBE5IkRvK3y8k30Xts,827 N  MAIN ST,41.84229819999999,-71.4073744,2,02904,OK,street_address
845,ROOFTOP,116 DOYLE AVE,"116 Doyle Ave, Redlands, CA 92374, USA",ChIJM_00zH2q3IAREZzW_nubZ6w,116 DOYLE AVE,34.0781997,-117.1802354,2,92374,OK,premise
846,ROOFTOP,131 PITMAN ST,"131 Pitman St, Providence, RI 02906, USA",ChIJzz80-i1F5IkRI0PRr4TVAEs,131 PITMAN ST,41.8255383,-71.3877256,1,02906,OK,subpremise
847,ROOFTOP,1 NICHOLAS BROWN YARDS,"1 Nicholas Brown Yards, Providence, RI 02904, USA",ChIJlRZAGCBF5IkR04Mk31gWdt8,1 NICHOLAS BROWN YARDS,41.836628,-71.405543,1,02904,OK,street_address
848,ROOFTOP,160 CYPRESS ST,"160 Cypress St, Watertown, MA 02472, USA",ChIJITChryZ444kRBf3dX4Yh_tg,160 CYPRESS ST,42.3657197,-71.162049,1,02472,OK,premise
849,ROOFTOP,56 PLEASANT ST,"56 Pleasant St, South Yarmouth, MA 02664, USA",ChIJ6z0JQ9Y7-4kRSFE9J7v6qe8,56 PLEASANT ST,41.6633601,-70.1855575,2,02664,OK,premise
850,ROOFTOP,780 N  MAIN ST,"780 N Main St, Providence, RI 02904, USA",ChIJjXHV4uBE5IkRFpWq4Nlrd6I,780 N  MAIN ST,41.8413707,-71.4090172,3,02904,OK,premise
851,ROOFTOP,530 N  MAIN ST,"530 N Main St, Providence, RI 02904, USA",ChIJ17hCWR5F5IkRdiJyfS3s-Og,530 N  MAIN ST,41.8363836,-71.4101819,1,02904,OK,"establishment,health,point_of_interest"
852,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
853,ROOFTOP,17 ROGER WILLIAMS GRN,"17 Roger Williams Green, Providence, RI 02904, USA",ChIJMWdEBx9F5IkRasR3DdDwTgw,17 ROGER WILLIAMS GRN,41.835832,-71.408721,1,02904,OK,street_address
854,ROOFTOP,12 STEPHEN HOPKINS CT,"12 Stephen Hopkins Ct, Providence, RI 02904, USA",ChIJb4So6R9F5IkRWdGMdB3Sg9w,12 STEPHEN HOPKINS CT,41.837291,-71.4075,1,02904,OK,street_address
855,ROOFTOP,520 HOPE ST,"520 Hope St, Providence, RI 02906, USA",ChIJkwIfT9lE5IkRiWulptOat08,520 HOPE ST,41.840689,-71.3995544,1,02906,OK,premise
856,ROOFTOP,5 BRANCH AVE,"5 Branch Ave, Providence, RI 02904, USA",ChIJ7VXZC-hE5IkRhYKasqmM6N8,5 BRANCH AVE,41.8483739,-71.4073749,1,02904,OK,"cemetery,establishment,point_of_interest"
857,ROOFTOP,41 THOMAS OLNEY COMMON,"41 Thomas Olney Common, Providence, RI 02904, USA",ChIJBTpEkB9F5IkRhjDFl55Cd2M,41 THOMAS OLNEY COMMON,41.836302,-71.40705,1,02904,OK,street_address
858,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
859,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
860,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
861,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
862,ROOFTOP,875 N MAIN ST,"875 N Main St, Alpharetta, GA 30004, USA",ChIJ39958fF19YgR9gfFilNK90g,875 N MAIN ST,34.0931491,-84.2796018,2,30004,OK,premise
863,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
864,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
865,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
866,ROOFTOP,77 GRAHAM ST,"77 Graham St, Jersey City, NJ 07307, USA",ChIJG0XUx21XwokR3F5Z3_NSV9w,77 GRAHAM ST,40.7527179,-74.0489395,1,07307,OK,premise
867,ROOFTOP,593 EDDY ST,"593 Eddy St, Providence, RI 02903, USA",ChIJu8dIx2lF5IkR-9_ZGx-BU5Q,593 EDDY ST,41.8113917,-71.41112420000002,1,02903,OK,street_address
868,ROOFTOP,678 BRANCH AVE,"678 Branch Ave, Providence, RI 02904, USA",ChIJoWVPovdE5IkRPr3ezzexw-o,678 BRANCH AVE,41.8523343,-71.4274781,1,02904,OK,subpremise
869,ROOFTOP,145 CAMDEN AVE,"145 Camden Ave, Providence, RI 02908, USA",ChIJQVpqrAFF5IkRoTRosZootgc,145 CAMDEN AVE,41.8392513,-71.4267406,2,02908,OK,street_address
870,ROOFTOP,262 CHAD BROWN ST,"262 Chad Brown St, Providence, RI 02908, USA",ChIJra1F_v1E5IkRw62Mzw94l0w,262 CHAD BROWN ST,41.84101,-71.423874,1,02908,OK,street_address
871,ROOFTOP,3 OSBORN ST,"3-11 Osborn, Irvine, CA 92604, USA",ChIJJebycabd3IARZp5DUPPs1XQ,3 OSBORN ST,33.6744378,-117.789465,2,92604,OK,street_address
